,Call Id,Agent,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,DateTime
1089,ID1090,Diane,Contract related,1,1,48.0,00:06:35,4.0,2021-01-19 17:15:22
1090,ID1091,Jim,Contract related,0,0,,,,2021-01-19 17:24:00
1091,ID1092,Jim,Technical Support,1,1,56.0,00:06:38,4.0,2021-01-19 17:24:00
1092,ID1093,Stewart,Technical Support,0,0,,,,2021-01-20 09:05:46
1093,ID1094,Stewart,Admin Support,1,1,99.0,00:04:39,4.0,2021-01-20 09:05:46
1094,ID1095,Joe,Admin Support,1,1,71.0,00:02:41,3.0,2021-01-20 09:46:05
1095,ID1096,Stewart,Payment related,1,1,54.0,00:04:24,4.0,2021-01-20 09:46:05
1096,ID1097,Greg,Admin Support,0,0,,,,2021-01-20 09:46:05
1097,ID1098,Dan,Payment related,0,0,,,,2021-01-20 09:46:05
1098,ID1099,Jim,Streaming,1,1,54.0,00:01:26,4.0,2021-01-20 09:46:05
1099,ID1100,Joe,Technical Support,1,1,62.0,00:01:49,2.0,2021-01-20 09:46:05
1100,ID1101,Stewart,Payment related,1,1,24.0,00:04:08,4.0,2021-01-20 10:22:05
1101,ID1102,Jim,Admin Support,1,1,94.0,00:04:10,5.0,2021-01-20 10:22:05
1102,ID1103,Becky,Payment related,1,1,43.0,00:00:56,3.0,2021-01-20 11:24:00
1103,ID1104,Martha,Streaming,0,0,,,,2021-01-20 11:24:00
1104,ID1105,Joe,Streaming,1,1,58.0,00:04:14,5.0,2021-01-20 12:00:00
1105,ID1106,Greg,Payment related,1,1,15.0,00:06:35,1.0,2021-01-20 12:00:00
1106,ID1107,Becky,Contract related,1,1,102.0,00:01:16,1.0,2021-01-20 12:07:12
1107,ID1108,Greg,Contract related,1,1,40.0,00:05:22,2.0,2021-01-20 12:07:12
1108,ID1109,Diane,Technical Support,1,1,63.0,00:04:50,2.0,2021-01-20 12:27:22
1109,ID1110,Martha,Streaming,1,1,77.0,00:06:22,4.0,2021-01-20 12:27:22
1110,ID1111,Martha,Technical Support,1,1,93.0,00:05:30,4.0,2021-01-20 12:59:02
1111,ID1112,Becky,Streaming,1,1,101.0,00:03:22,5.0,2021-01-20 12:59:02
1112,ID1113,Stewart,Payment related,1,1,34.0,00:00:34,5.0,2021-01-20 13:00:29
1113,ID1114,Stewart,Payment related,1,1,64.0,00:01:34,5.0,2021-01-20 13:00:29
1114,ID1115,Greg,Technical Support,1,0,25.0,00:06:32,3.0,2021-01-20 13:26:24
1115,ID1116,Jim,Admin Support,1,1,122.0,00:02:13,4.0,2021-01-20 13:26:24
1116,ID1117,Stewart,Streaming,1,1,36.0,00:01:01,4.0,2021-01-20 13:26:24
1117,ID1118,Stewart,Contract related,1,1,37.0,00:01:34,3.0,2021-01-20 13:26:24
1118,ID1119,Joe,Streaming,1,1,112.0,00:06:46,3.0,2021-01-20 13:59:31
1119,ID1120,Diane,Payment related,0,0,,,,2021-01-20 13:59:31
1120,ID1121,Jim,Admin Support,1,1,57.0,00:04:53,3.0,2021-01-20 14:03:50
1121,ID1122,Jim,Admin Support,1,1,14.0,00:02:28,3.0,2021-01-20 14:03:50
1122,ID1123,Becky,Admin Support,1,1,72.0,00:04:11,2.0,2021-01-20 16:00:29
1123,ID1124,Becky,Admin Support,1,1,60.0,00:06:32,3.0,2021-01-20 16:00:29
1124,ID1125,Becky,Payment related,1,1,52.0,00:02:57,5.0,2021-01-20 16:20:38
1125,ID1126,Stewart,Contract related,0,0,,,,2021-01-20 16:20:38
1126,ID1127,Joe,Streaming,1,1,73.0,00:00:45,3.0,2021-01-20 17:42:43
1127,ID1128,Becky,Contract related,1,1,108.0,00:02:20,4.0,2021-01-20 17:42:43
1128,ID1129,Joe,Streaming,1,1,50.0,00:01:48,4.0,2021-01-20 17:55:41
1129,ID1130,Stewart,Technical Support,0,0,,,,2021-01-20 17:55:41
1130,ID1131,Joe,Admin Support,1,0,100.0,00:04:04,2.0,2021-01-20 17:57:07
1131,ID1132,Joe,Technical Support,1,1,69.0,00:01:22,3.0,2021-01-20 17:57:07
1132,ID1133,Becky,Streaming,1,1,39.0,00:02:11,1.0,2021-01-21 09:20:10
1133,ID1134,Jim,Technical Support,1,1,71.0,00:02:54,5.0,2021-01-21 09:20:10
1134,ID1135,Dan,Streaming,0,0,,,,2021-01-21 09:37:26
1135,ID1136,Greg,Technical Support,1,1,79.0,00:01:19,5.0,2021-01-21 09:37:26
1136,ID1137,Martha,Contract related,1,1,57.0,00:05:24,3.0,2021-01-21 09:56:10
1137,ID1138,Diane,Admin Support,1,1,82.0,00:04:53,4.0,2021-01-21 09:56:10
1138,ID1139,Jim,Contract related,1,1,73.0,00:03:13,1.0,2021-01-21 10:14:53
1139,ID1140,Jim,Technical Support,1,1,110.0,00:02:11,5.0,2021-01-21 10:14:53
1140,ID1141,Martha,Admin Support,1,1,106.0,00:01:49,5.0,2021-01-21 10:19:12
1141,ID1142,Jim,Streaming,1,1,92.0,00:02:13,4.0,2021-01-21 10:19:12
1142,ID1143,Greg,Streaming,1,1,28.0,00:06:00,4.0,2021-01-21 10:24:58
1143,ID1144,Martha,Contract related,1,1,108.0,00:06:02,1.0,2021-01-21 10:24:58
1144,ID1145,Becky,Streaming,1,1,57.0,00:01:47,4.0,2021-01-21 10:53:46
1145,ID1146,Martha,Contract related,1,1,109.0,00:05:56,3.0,2021-01-21 10:53:46
1146,ID1147,Greg,Contract related,1,1,55.0,00:01:37,2.0,2021-01-21 10:59:31
1147,ID1148,Martha,Technical Support,0,0,,,,2021-01-21 10:59:31
1148,ID1149,Dan,Payment related,1,1,68.0,00:06:53,1.0,2021-01-21 11:15:22
1149,ID1150,Jim,Admin Support,1,0,46.0,00:00:34,3.0,2021-01-21 11:15:22
1150,ID1151,Jim,Technical Support,1,1,30.0,00:04:59,3.0,2021-01-21 12:02:53
1151,ID1152,Martha,Admin Support,1,1,107.0,00:00:50,4.0,2021-01-21 12:02:53
1152,ID1153,Greg,Technical Support,1,1,122.0,00:06:25,5.0,2021-01-21 12:02:53
1153,ID1154,Martha,Admin Support,0,0,,,,2021-01-21 12:02:53
1154,ID1155,Stewart,Technical Support,1,1,18.0,00:00:37,5.0,2021-01-21 12:07:12
1155,ID1156,Joe,Streaming,0,0,,,,2021-01-21 12:07:12
1156,ID1157,Joe,Payment related,0,0,,,,2021-01-21 15:47:31
1157,ID1158,Joe,Technical Support,0,0,,,,2021-01-21 15:47:31
1158,ID1159,Martha,Technical Support,0,0,,,,2021-01-21 15:48:58
1159,ID1160,Stewart,Streaming,1,1,99.0,00:02:14,4.0,2021-01-21 15:48:58
1160,ID1161,Dan,Contract related,1,1,52.0,00:01:47,2.0,2021-01-21 16:03:22
1161,ID1162,Martha,Admin Support,0,0,,,,2021-01-21 16:03:22
1162,ID1163,Becky,Payment related,0,0,,,,2021-01-21 16:20:38
1163,ID1164,Jim,Contract related,1,1,79.0,00:00:47,3.0,2021-01-21 16:20:38
1164,ID1165,Martha,Streaming,1,1,112.0,00:02:51,5.0,2021-01-21 16:29:17
1165,ID1166,Diane,Payment related,1,1,16.0,00:04:23,3.0,2021-01-21 16:29:17
1166,ID1167,Joe,Contract related,1,1,22.0,00:06:58,3.0,2021-01-21 16:46:34
1167,ID1168,Dan,Contract related,1,1,115.0,00:01:25,1.0,2021-01-21 16:46:34
1168,ID1169,Dan,Technical Support,1,1,125.0,00:04:37,4.0,2021-01-21 17:11:02
1169,ID1170,Martha,Payment related,1,1,68.0,00:05:06,3.0,2021-01-21 17:11:02
1170,ID1171,Jim,Technical Support,1,1,44.0,00:01:16,4.0,2021-01-21 17:26:53
1171,ID1172,Becky,Technical Support,0,0,,,,2021-01-21 17:26:53
1172,ID1173,Stewart,Streaming,1,1,119.0,00:00:42,4.0,2021-01-21 17:26:53
1173,ID1174,Martha,Streaming,1,1,62.0,00:00:54,5.0,2021-01-21 17:26:53
1174,ID1175,Greg,Streaming,1,1,84.0,00:06:04,5.0,2021-01-21 17:26:53
1175,ID1176,Martha,Technical Support,0,0,,,,2021-01-21 17:26:53
1176,ID1177,Greg,Streaming,1,1,75.0,00:06:28,4.0,2021-01-21 17:36:58
1177,ID1178,Martha,Payment related,1,1,114.0,00:02:54,4.0,2021-01-21 17:36:58
1178,ID1179,Dan,Technical Support,0,0,,,,2021-01-21 17:38:24
1179,ID1180,Stewart,Admin Support,1,1,21.0,00:02:10,4.0,2021-01-21 17:38:24
1180,ID1181,Stewart,Technical Support,0,0,,,,2021-01-22 09:11:31
1181,ID1182,Diane,Admin Support,1,1,20.0,00:01:08,3.0,2021-01-22 09:11:31
1182,ID1183,Diane,Technical Support,1,1,112.0,00:03:37,1.0,2021-01-22 09:11:31
1183,ID1184,Becky,Streaming,1,1,85.0,00:05:24,4.0,2021-01-22 09:11:31
1184,ID1185,Martha,Admin Support,1,1,34.0,00:06:07,3.0,2021-01-22 09:24:29
1185,ID1186,Diane,Streaming,1,1,53.0,00:05:02,4.0,2021-01-22 09:24:29
1186,ID1187,Martha,Streaming,1,1,103.0,00:02:14,5.0,2021-01-22 09:48:58
1187,ID1188,Becky,Contract related,1,1,98.0,00:06:53,4.0,2021-01-22 09:48:58
1188,ID1189,Becky,Technical Support,1,1,23.0,00:04:44,1.0,2021-01-22 09:59:02
1189,ID1190,Martha,Admin Support,1,1,53.0,00:01:17,2.0,2021-01-22 09:59:02
1190,ID1191,Becky,Technical Support,0,0,,,,2021-01-22 10:37:55
1191,ID1192,Diane,Contract related,1,0,55.0,00:04:40,4.0,2021-01-22 10:37:55
1192,ID1193,Martha,Admin Support,1,1,77.0,00:05:02,5.0,2021-01-22 11:39:50
1193,ID1194,Becky,Technical Support,1,1,46.0,00:06:05,3.0,2021-01-22 11:39:50
1194,ID1195,Greg,Technical Support,0,0,,,,2021-01-22 11:42:43
1195,ID1196,Martha,Payment related,1,1,39.0,00:05:05,4.0,2021-01-22 11:42:43
1196,ID1197,Greg,Payment related,1,1,13.0,00:07:00,3.0,2021-01-22 11:55:41
1197,ID1198,Jim,Admin Support,1,1,84.0,00:05:34,5.0,2021-01-22 11:55:41
1198,ID1199,Dan,Admin Support,1,1,60.0,00:04:46,3.0,2021-01-22 11:55:41
1199,ID1200,Dan,Admin Support,1,1,32.0,00:00:35,5.0,2021-01-22 11:55:41
1200,ID1201,Stewart,Technical Support,0,0,,,,2021-01-22 12:47:31
1201,ID1202,Greg,Contract related,0,0,,,,2021-01-22 12:47:31
1202,ID1203,Joe,Admin Support,0,0,,,,2021-01-22 14:19:41
1203,ID1204,Dan,Payment related,1,1,67.0,00:06:42,4.0,2021-01-22 14:19:41
1204,ID1205,Stewart,Streaming,1,0,94.0,00:03:58,4.0,2021-01-22 14:22:34
1205,ID1206,Stewart,Streaming,1,1,92.0,00:06:10,1.0,2021-01-22 14:22:34
1206,ID1207,Becky,Streaming,1,1,35.0,00:01:10,3.0,2021-01-22 14:44:10
1207,ID1208,Diane,Admin Support,1,1,57.0,00:01:21,5.0,2021-01-22 14:44:10
1208,ID1209,Stewart,Streaming,0,0,,,,2021-01-22 14:48:29
1209,ID1210,Jim,Admin Support,1,1,15.0,00:04:55,4.0,2021-01-22 14:48:29
1210,ID1211,Becky,Admin Support,1,0,54.0,00:03:15,5.0,2021-01-22 14:49:55
1211,ID1212,Greg,Payment related,1,1,99.0,00:01:00,1.0,2021-01-22 14:49:55
1212,ID1213,Martha,Contract related,0,0,,,,2021-01-22 15:30:14
1213,ID1214,Jim,Streaming,0,0,,,,2021-01-22 15:30:14
1214,ID1215,Martha,Streaming,0,0,,,,2021-01-22 15:56:10
1215,ID1216,Martha,Admin Support,0,0,,,,2021-01-22 15:56:10
1216,ID1217,Martha,Payment related,0,0,,,,2021-01-22 16:01:55
1217,ID1218,Becky,Streaming,1,1,78.0,00:01:05,5.0,2021-01-22 16:01:55
1218,ID1219,Greg,Admin Support,0,0,,,,2021-01-22 16:39:22
1219,ID1220,Jim,Payment related,1,0,35.0,00:05:09,5.0,2021-01-22 16:39:22
1220,ID1221,Becky,Contract related,0,0,,,,2021-01-22 16:50:53
1221,ID1222,Stewart,Contract related,1,1,33.0,00:06:09,5.0,2021-01-22 16:50:53
1222,ID1223,Greg,Streaming,1,1,72.0,00:04:09,5.0,2021-01-22 16:56:38
1223,ID1224,Joe,Technical Support,1,0,82.0,00:05:02,1.0,2021-01-22 16:56:38
1224,ID1225,Greg,Admin Support,0,0,,,,2021-01-22 17:25:26
1225,ID1226,Greg,Payment related,1,1,115.0,00:04:12,5.0,2021-01-22 17:25:26
1226,ID1227,Diane,Streaming,1,1,64.0,00:01:42,3.0,2021-01-22 17:38:24
1227,ID1228,Martha,Technical Support,0,0,,,,2021-01-22 17:38:24
1228,ID1229,Jim,Payment related,1,1,71.0,00:04:01,2.0,2021-01-22 17:47:02
1229,ID1230,Becky,Streaming,1,0,50.0,00:05:08,3.0,2021-01-22 17:47:02
1230,ID1231,Greg,Streaming,1,1,116.0,00:01:13,2.0,2021-01-23 09:31:41
1231,ID1232,Martha,Admin Support,1,1,52.0,00:01:27,5.0,2021-01-23 09:31:41
1232,ID1233,Greg,Technical Support,1,1,112.0,00:03:37,5.0,2021-01-23 09:40:19
1233,ID1234,Stewart,Admin Support,1,1,116.0,00:02:42,3.0,2021-01-23 09:40:19
1234,ID1235,Becky,Payment related,1,0,112.0,00:06:18,2.0,2021-01-23 09:51:50
1235,ID1236,Dan,Streaming,1,1,53.0,00:05:46,4.0,2021-01-23 09:51:50
1236,ID1237,Diane,Admin Support,1,1,12.0,00:05:31,3.0,2021-01-23 09:57:36
1237,ID1238,Joe,Technical Support,1,0,120.0,00:00:54,4.0,2021-01-23 09:57:36
1238,ID1239,Diane,Admin Support,0,0,,,,2021-01-23 10:49:26
1239,ID1240,Dan,Technical Support,1,1,118.0,00:02:49,4.0,2021-01-23 10:49:26
1240,ID1241,Jim,Contract related,1,1,121.0,00:02:49,2.0,2021-01-23 11:00:58
1241,ID1242,Martha,Streaming,1,1,83.0,00:06:48,5.0,2021-01-23 11:00:58
1242,ID1243,Joe,Streaming,1,1,84.0,00:01:21,5.0,2021-01-23 11:18:14
1243,ID1244,Becky,Payment related,1,0,63.0,00:05:00,4.0,2021-01-23 11:18:14
1244,ID1245,Jim,Technical Support,1,1,33.0,00:03:29,3.0,2021-01-23 11:29:46
1245,ID1246,Dan,Contract related,0,0,,,,2021-01-23 11:29:46
1246,ID1247,Greg,Admin Support,1,0,10.0,00:01:01,5.0,2021-01-23 11:32:38
1247,ID1248,Joe,Admin Support,1,1,100.0,00:00:42,5.0,2021-01-23 11:32:38
1248,ID1249,Diane,Contract related,1,1,110.0,00:05:03,5.0,2021-01-23 11:35:31
1249,ID1250,Stewart,Payment related,1,1,28.0,00:05:16,2.0,2021-01-23 11:35:31
1250,ID1251,Joe,Admin Support,1,1,74.0,00:01:15,3.0,2021-01-23 11:36:58
1251,ID1252,Jim,Admin Support,1,1,18.0,00:01:21,3.0,2021-01-23 11:36:58
1252,ID1253,Becky,Streaming,1,1,22.0,00:06:12,3.0,2021-01-23 11:44:10
1253,ID1254,Diane,Streaming,0,0,,,,2021-01-23 11:44:10
1254,ID1255,Martha,Contract related,1,1,15.0,00:03:37,3.0,2021-01-23 11:55:41
1255,ID1256,Martha,Admin Support,1,1,120.0,00:04:12,2.0,2021-01-23 11:55:41
1256,ID1257,Martha,Contract related,1,1,26.0,00:03:47,3.0,2021-01-23 12:14:24
1257,ID1258,Diane,Payment related,1,1,33.0,00:01:44,5.0,2021-01-23 12:14:24
1258,ID1259,Dan,Streaming,1,1,18.0,00:01:14,4.0,2021-01-23 12:43:12
1259,ID1260,Greg,Payment related,1,1,29.0,00:05:55,5.0,2021-01-23 12:43:12
1260,ID1261,Greg,Payment related,1,1,89.0,00:01:34,2.0,2021-01-23 12:54:43
1261,ID1262,Martha,Technical Support,0,0,,,,2021-01-23 12:54:43
1262,ID1263,Diane,Admin Support,1,1,44.0,00:03:12,5.0,2021-01-23 13:33:36
1263,ID1264,Diane,Contract related,1,0,62.0,00:03:33,4.0,2021-01-23 13:33:36
1264,ID1265,Dan,Admin Support,1,1,29.0,00:01:50,5.0,2021-01-23 13:37:55
1265,ID1266,Joe,Admin Support,1,1,10.0,00:06:42,5.0,2021-01-23 13:37:55
1266,ID1267,Dan,Payment related,1,1,75.0,00:02:00,4.0,2021-01-23 14:13:55
1267,ID1268,Martha,Streaming,0,0,,,,2021-01-23 14:13:55
1268,ID1269,Dan,Technical Support,1,1,33.0,00:01:06,5.0,2021-01-23 14:52:48
1269,ID1270,Becky,Technical Support,0,0,,,,2021-01-23 14:52:48
1270,ID1271,Becky,Payment related,1,0,56.0,00:01:58,4.0,2021-01-23 16:01:55
1271,ID1272,Martha,Admin Support,0,0,,,,2021-01-23 16:01:55
1272,ID1273,Stewart,Contract related,1,0,31.0,00:00:31,3.0,2021-01-23 16:13:26
1273,ID1274,Greg,Streaming,1,1,56.0,00:01:20,2.0,2021-01-23 16:13:26
1274,ID1275,Jim,Payment related,1,1,53.0,00:01:43,4.0,2021-01-23 16:37:55
1275,ID1276,Diane,Technical Support,1,1,12.0,00:05:48,3.0,2021-01-23 16:37:55
1276,ID1277,Stewart,Streaming,1,1,53.0,00:06:03,3.0,2021-01-23 16:45:07
1277,ID1278,Diane,Streaming,1,1,116.0,00:04:58,3.0,2021-01-23 16:45:07
1278,ID1279,Joe,Payment related,1,1,19.0,00:01:11,4.0,2021-01-23 17:24:00
1279,ID1280,Dan,Contract related,0,0,,,,2021-01-23 17:24:00
1280,ID1281,Joe,Streaming,1,1,74.0,00:05:54,2.0,2021-01-23 17:41:17
1281,ID1282,Greg,Streaming,1,1,85.0,00:02:44,3.0,2021-01-23 17:41:17
1282,ID1283,Greg,Contract related,0,0,,,,2021-01-23 17:44:10
1283,ID1284,Stewart,Payment related,0,0,,,,2021-01-23 17:44:10
1284,ID1285,Dan,Payment related,0,0,,,,2021-01-24 09:05:46
1285,ID1286,Diane,Streaming,1,1,48.0,00:06:36,2.0,2021-01-24 09:05:46
1286,ID1287,Joe,Payment related,1,1,57.0,00:04:32,3.0,2021-01-24 09:05:46
1287,ID1288,Jim,Admin Support,1,0,116.0,00:05:09,3.0,2021-01-24 09:05:46
1288,ID1289,Greg,Admin Support,1,1,21.0,00:00:50,1.0,2021-01-24 09:12:58
1289,ID1290,Martha,Contract related,1,1,87.0,00:02:11,3.0,2021-01-24 09:12:58
1290,ID1291,Joe,Technical Support,1,1,42.0,00:03:56,3.0,2021-01-24 09:20:10
1291,ID1292,Greg,Technical Support,1,1,86.0,00:01:28,1.0,2021-01-24 09:20:10
1292,ID1293,Joe,Payment related,1,1,95.0,00:03:05,5.0,2021-01-24 09:24:29
1293,ID1294,Joe,Contract related,0,0,,,,2021-01-24 09:24:29
1294,ID1295,Jim,Technical Support,1,1,109.0,00:05:47,3.0,2021-01-24 09:54:43
1295,ID1296,Greg,Payment related,0,0,,,,2021-01-24 09:54:43
1296,ID1297,Greg,Admin Support,1,1,104.0,00:05:35,2.0,2021-01-24 10:03:22
1297,ID1298,Martha,Payment related,1,1,123.0,00:01:55,1.0,2021-01-24 10:03:22
1298,ID1299,Martha,Streaming,1,1,72.0,00:05:11,5.0,2021-01-24 10:04:48
1299,ID1300,Jim,Technical Support,0,0,,,,2021-01-24 10:04:48
1300,ID1301,Stewart,Contract related,1,0,28.0,00:00:52,4.0,2021-01-24 10:04:48
1301,ID1302,Dan,Streaming,1,1,124.0,00:03:13,4.0,2021-01-24 10:04:48
1302,ID1303,Jim,Payment related,1,1,16.0,00:04:35,4.0,2021-01-24 10:29:17
1303,ID1304,Martha,Admin Support,0,0,,,,2021-01-24 10:29:17
1304,ID1305,Joe,Admin Support,1,1,125.0,00:00:31,3.0,2021-01-24 10:32:10
1305,ID1306,Becky,Contract related,0,0,,,,2021-01-24 10:32:10
1306,ID1307,Dan,Contract related,1,1,61.0,00:03:05,3.0,2021-01-24 11:11:02
1307,ID1308,Diane,Streaming,1,1,55.0,00:06:30,1.0,2021-01-24 11:11:02
1308,ID1309,Becky,Technical Support,1,1,41.0,00:03:54,4.0,2021-01-24 11:42:43
1309,ID1310,Greg,Contract related,1,1,81.0,00:06:19,3.0,2021-01-24 11:42:43
1310,ID1311,Stewart,Contract related,1,1,112.0,00:03:43,3.0,2021-01-24 12:21:36
1311,ID1312,Diane,Streaming,1,1,58.0,00:04:19,4.0,2021-01-24 12:21:36
1312,ID1313,Jim,Streaming,1,0,61.0,00:00:42,5.0,2021-01-24 12:25:55
1313,ID1314,Becky,Payment related,1,1,51.0,00:06:44,3.0,2021-01-24 12:25:55
1314,ID1315,Jim,Streaming,1,1,102.0,00:03:59,4.0,2021-01-24 13:00:29
1315,ID1316,Joe,Payment related,1,1,19.0,00:05:43,4.0,2021-01-24 13:00:29
1316,ID1317,Dan,Streaming,1,1,33.0,00:03:06,2.0,2021-01-24 13:13:26
1317,ID1318,Joe,Technical Support,1,1,113.0,00:06:04,3.0,2021-01-24 13:13:26
1318,ID1319,Diane,Technical Support,1,1,28.0,00:03:50,5.0,2021-01-24 14:15:22
1319,ID1320,Dan,Technical Support,1,1,46.0,00:04:43,1.0,2021-01-24 14:15:22
1320,ID1321,Joe,Technical Support,1,1,76.0,00:01:09,3.0,2021-01-24 14:45:36
1321,ID1322,Diane,Technical Support,1,1,124.0,00:03:09,2.0,2021-01-24 14:45:36
1322,ID1323,Martha,Technical Support,1,1,96.0,00:04:30,2.0,2021-01-24 14:47:02
1323,ID1324,Greg,Streaming,1,0,110.0,00:05:03,5.0,2021-01-24 14:47:02
1324,ID1325,Dan,Payment related,1,1,116.0,00:03:39,5.0,2021-01-24 15:48:58
1325,ID1326,Dan,Payment related,1,1,14.0,00:06:11,5.0,2021-01-24 15:48:58
1326,ID1327,Stewart,Admin Support,1,1,53.0,00:06:01,4.0,2021-01-24 15:59:02
1327,ID1328,Joe,Streaming,1,1,37.0,00:04:49,2.0,2021-01-24 15:59:02
1328,ID1329,Greg,Admin Support,1,1,68.0,00:00:43,1.0,2021-01-24 16:01:55
1329,ID1330,Greg,Streaming,1,1,43.0,00:03:10,3.0,2021-01-24 16:01:55
1330,ID1331,Greg,Technical Support,1,1,19.0,00:02:21,3.0,2021-01-24 16:45:07
1331,ID1332,Stewart,Technical Support,1,1,47.0,00:04:26,3.0,2021-01-24 16:45:07
1332,ID1333,Becky,Contract related,0,0,,,,2021-01-24 17:16:48
1333,ID1334,Greg,Payment related,1,1,84.0,00:06:21,4.0,2021-01-24 17:16:48
1334,ID1335,Jim,Payment related,1,1,17.0,00:02:35,1.0,2021-01-24 17:25:26
1335,ID1336,Becky,Payment related,1,1,116.0,00:01:17,4.0,2021-01-24 17:25:26
1336,ID1337,Diane,Admin Support,1,1,22.0,00:01:46,4.0,2021-01-24 17:54:14
1337,ID1338,Jim,Technical Support,1,1,10.0,00:06:13,4.0,2021-01-24 17:54:14
1338,ID1339,Dan,Streaming,1,1,76.0,00:01:32,4.0,2021-01-25 09:15:50
1339,ID1340,Joe,Payment related,1,1,104.0,00:06:36,4.0,2021-01-25 09:15:50
1340,ID1341,Jim,Streaming,1,1,44.0,00:06:50,3.0,2021-01-25 09:25:55
1341,ID1342,Jim,Admin Support,1,1,24.0,00:03:40,5.0,2021-01-25 09:25:55
1342,ID1343,Dan,Technical Support,1,1,40.0,00:06:57,3.0,2021-01-25 09:33:07
1343,ID1344,Becky,Payment related,1,1,57.0,00:05:45,4.0,2021-01-25 09:33:07
1344,ID1345,Stewart,Technical Support,1,1,19.0,00:06:23,3.0,2021-01-25 09:37:26
1345,ID1346,Martha,Streaming,1,1,55.0,00:06:35,3.0,2021-01-25 09:37:26
1346,ID1347,Martha,Contract related,1,1,102.0,00:05:13,5.0,2021-01-25 10:10:34
1347,ID1348,Joe,Payment related,1,0,123.0,00:00:38,3.0,2021-01-25 10:10:34
1348,ID1349,Diane,Admin Support,0,0,,,,2021-01-25 10:27:50
1349,ID1350,Joe,Contract related,0,0,,,,2021-01-25 10:27:50
1350,ID1351,Joe,Streaming,1,1,115.0,00:05:58,4.0,2021-01-25 10:42:14
1351,ID1352,Dan,Technical Support,1,1,53.0,00:06:05,5.0,2021-01-25 10:42:14
1352,ID1353,Diane,Technical Support,1,1,61.0,00:02:05,5.0,2021-01-25 11:03:50
1353,ID1354,Diane,Technical Support,1,1,99.0,00:05:33,5.0,2021-01-25 11:03:50
1354,ID1355,Greg,Admin Support,0,0,,,,2021-01-25 11:42:43
1355,ID1356,Greg,Payment related,1,0,57.0,00:02:26,3.0,2021-01-25 11:42:43
1356,ID1357,Diane,Contract related,1,1,24.0,00:04:43,3.0,2021-01-25 11:48:29
1357,ID1358,Stewart,Contract related,1,1,75.0,00:01:43,4.0,2021-01-25 11:48:29
1358,ID1359,Joe,Contract related,1,1,72.0,00:05:31,4.0,2021-01-25 11:54:14
1359,ID1360,Stewart,Payment related,1,1,73.0,00:03:14,4.0,2021-01-25 11:54:14
1360,ID1361,Martha,Payment related,1,0,105.0,00:03:05,4.0,2021-01-25 11:54:14
1361,ID1362,Greg,Technical Support,1,1,75.0,00:03:45,3.0,2021-01-25 11:54:14
1362,ID1363,Becky,Payment related,1,1,29.0,00:04:49,4.0,2021-01-25 12:00:00
1363,ID1364,Stewart,Technical Support,1,1,41.0,00:01:43,1.0,2021-01-25 12:00:00
1364,ID1365,Martha,Admin Support,1,1,93.0,00:03:11,4.0,2021-01-25 12:10:05
1365,ID1366,Jim,Admin Support,0,0,,,,2021-01-25 12:10:05
1366,ID1367,Dan,Admin Support,1,1,73.0,00:05:35,3.0,2021-01-25 12:12:58
1367,ID1368,Stewart,Streaming,0,0,,,,2021-01-25 12:12:58
1368,ID1369,Greg,Payment related,1,1,112.0,00:01:21,4.0,2021-01-25 12:18:43
1369,ID1370,Diane,Payment related,1,1,37.0,00:05:39,4.0,2021-01-25 12:18:43
1370,ID1371,Greg,Contract related,1,1,59.0,00:05:50,5.0,2021-01-25 12:21:36
1371,ID1372,Jim,Technical Support,0,0,,,,2021-01-25 12:21:36
1372,ID1373,Becky,Technical Support,1,1,56.0,00:01:23,3.0,2021-01-25 12:21:36
1373,ID1374,Greg,Contract related,1,1,56.0,00:05:12,3.0,2021-01-25 12:21:36
1374,ID1375,Jim,Admin Support,0,0,,,,2021-01-25 12:43:12
1375,ID1376,Stewart,Admin Support,1,1,43.0,00:06:30,5.0,2021-01-25 12:43:12
1376,ID1377,Dan,Payment related,1,1,80.0,00:06:09,2.0,2021-01-25 12:53:17
1377,ID1378,Jim,Admin Support,1,1,66.0,00:06:03,3.0,2021-01-25 12:53:17
1378,ID1379,Becky,Contract related,1,1,54.0,00:04:11,3.0,2021-01-25 14:11:02
1379,ID1380,Joe,Streaming,1,1,94.0,00:05:03,2.0,2021-01-25 14:11:02
1380,ID1381,Becky,Streaming,0,0,,,,2021-01-25 14:11:02
1381,ID1382,Martha,Streaming,1,1,24.0,00:04:04,4.0,2021-01-25 14:11:02
1382,ID1383,Diane,Streaming,0,0,,,,2021-01-25 14:12:29
1383,ID1384,Martha,Contract related,1,1,108.0,00:06:36,3.0,2021-01-25 14:12:29
1384,ID1385,Joe,Payment related,1,1,106.0,00:00:54,3.0,2021-01-25 14:26:53
1385,ID1386,Joe,Technical Support,0,0,,,,2021-01-25 14:26:53
1386,ID1387,Becky,Payment related,1,1,111.0,00:06:03,3.0,2021-01-25 14:34:05
1387,ID1388,Joe,Admin Support,1,1,56.0,00:03:18,3.0,2021-01-25 14:34:05
1388,ID1389,Dan,Contract related,1,1,78.0,00:05:10,4.0,2021-01-25 15:04:19
1389,ID1390,Stewart,Streaming,1,1,15.0,00:02:10,3.0,2021-01-25 15:04:19
